DATA_YEAR,ORI,PUB_AGENCY_NAME,PUB_AGENCY_UNIT,AGENCY_TYPE_NAME,STATE_ABBR,STATE_NAME,DIVISION_NAME,COUNTY_NAME,REGION_NAME,POPULATION_GROUP_CODE,POPULATION_GROUP_DESC,OFFENSE_SUBCAT_ID,OFFENSE_NAME,OFFENSE_SUBCAT_NAME,ACTUAL_COUNT,UNFOUNDED_COUNT,CLEARED_COUNT,JUVENILE_CLEARED_COUNT,OTHER_COUNT
2019,MI2502500,State Police:,Genesee County,State Police,MI,Michigan,East North Central,GENESEE,Midwest,9D,"MSA counties under 10,000",HTCSA,Human Trafficking,Commercial Sex Acts,2,,2,0,
2019,MI2512500,Genesee,,County,MI,Michigan,East North Central,GENESEE,Midwest,9B,"MSA counties from 25,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,44,,41,0,
2019,MI3303300,State Police:,Ingham County,State Police,MI,Michigan,East North Central,INGHAM,Midwest,9D,"MSA counties under 10,000",HTCSA,Human Trafficking,Commercial Sex Acts,0,,1,0,
2019,MI3351900,Lansing,,City,MI,Michigan,East North Central,"EATON, INGHAM",Midwest,2,"Cities from 100,000 thru 249,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2019,MI3803800,State Police:,Jackson County,State Police,MI,Michigan,East North Central,JACKSON,Midwest,9D,"MSA counties under 10,000",HTIS,Human Trafficking,Involuntary Servitude,1,,0,0,
2019,MI4404400,State Police:,Lapeer County,State Police,MI,Michigan,East North Central,LAPEER,Midwest,9D,"MSA counties under 10,000",HTCSA,Human Trafficking,Commercial Sex Acts,2,,1,0,
2019,MI4620200,Adrian,,City,MI,Michigan,East North Central,LENAWEE,Midwest,5,"Cities from 10,000 thru 24,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2019,MI4620200,Adrian,,City,MI,Michigan,East North Central,LENAWEE,Midwest,5,"Cities from 10,000 thru 24,999",HTIS,Human Trafficking,Involuntary Servitude,1,,0,0,
2019,MI4904900,State Police:,Mackinac County,State Police,MI,Michigan,East North Central,MACKINAC,Midwest,8D,"Non-MSA counties under 10,000",HTCSA,Human Trafficking,Commercial Sex Acts,1,,1,0,
2019,MI5071300,Roseville,,City,MI,Michigan,East North Central,MACOMB,Midwest,4,"Cities from 25,000 thru 49,999",HTCSA,Human Trafficking,Commercial Sex Acts,3,,1,0,
2019,MI6106100,State Police:,Muskegon County,State Police,MI,Michigan,East North Central,MUSKEGON,Midwest,9D,"MSA counties under 10,000",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2019,MI6706700,State Police:,Osceola County,State Police,MI,Michigan,East North Central,OSCEOLA,Midwest,8D,"Non-MSA counties under 10,000",HTCSA,Human Trafficking,Commercial Sex Acts,0,,1,0,
2019,MI8208200,State Police:,Wayne County,State Police,MI,Michigan,East North Central,WAYNE,Midwest,9D,"MSA counties under 10,000",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2019,MIDI06000,Little River Band of Ottawa Indians,,Tribal,MI,Michigan,East North Central,NOT SPECIFIED,Midwest,7,"Cities under 2,500",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2019,MN0020200,Blaine,,City,MN,Minnesota,West North Central,ANOKA,Midwest,3,"Cities from 50,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,1,0,
2019,MN0070100,Mankato,,City,MN,Minnesota,West North Central,BLUE EARTH,Midwest,4,"Cities from 25,000 thru 49,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2019,MN0070200,Mapleton,,City,MN,Minnesota,West North Central,BLUE EARTH,Midwest,7,"Cities under 2,500",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2019,MN0090100,Cloquet,,City,MN,Minnesota,West North Central,CARLTON,Midwest,5,"Cities from 10,000 thru 24,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,0,1,0,
2019,MN0180100,Brainerd,,City,MN,Minnesota,West North Central,CROW WING,Midwest,5,"Cities from 10,000 thru 24,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,0,0,0,
2019,MN0190400,Mendota Heights,,City,MN,Minnesota,West North Central,DAKOTA,Midwest,5,"Cities from 10,000 thru 24,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,0,1,0,
2019,MN0190900,Inver Grove Heights,,City,MN,Minnesota,West North Central,DAKOTA,Midwest,4,"Cities from 25,000 thru 49,999",HTCSA,Human Trafficking,Commercial Sex Acts,2,0,1,0,
2019,MN0270000,Hennepin,,County,MN,Minnesota,West North Central,HENNEPIN,Midwest,9D,"MSA counties under 10,000",HTCSA,Human Trafficking,Commercial Sex Acts,7,0,9,0,
2019,MN0270100,Bloomington,,City,MN,Minnesota,West North Central,HENNEPIN,Midwest,3,"Cities from 50,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,15,0,13,0,
2019,MN0270300,Brooklyn Park,,City,MN,Minnesota,West North Central,HENNEPIN,Midwest,3,"Cities from 50,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,6,0,4,0,
2019,MN0271100,Minneapolis,,City,MN,Minnesota,West North Central,HENNEPIN,Midwest,1C,"Cities from 250,000 thru 499,999",HTCSA,Human Trafficking,Commercial Sex Acts,16,,0,0,
2019,MN0271100,Minneapolis,,City,MN,Minnesota,West North Central,HENNEPIN,Midwest,1C,"Cities from 250,000 thru 499,999",HTIS,Human Trafficking,Involuntary Servitude,13,,0,0,
2019,MN0271700,Plymouth,,City,MN,Minnesota,West North Central,HENNEPIN,Midwest,3,"Cities from 50,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,2,0,2,0,
2019,MN0271800,Richfield,,City,MN,Minnesota,West North Central,HENNEPIN,Midwest,4,"Cities from 25,000 thru 49,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,0,0,0,
2019,MN0272600,Eden Prairie,,City,MN,Minnesota,West North Central,HENNEPIN,Midwest,3,"Cities from 50,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,4,0,4,0,
2019,MN0272700,Maple Grove,,City,MN,Minnesota,West North Central,HENNEPIN,Midwest,3,"Cities from 50,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,4,0,4,0,
2019,MN0272800,Minnetrista,,City,MN,Minnesota,West North Central,HENNEPIN,Midwest,5,"Cities from 10,000 thru 24,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,0,0,0,
2019,MN0290000,Hubbard,,County,MN,Minnesota,West North Central,HUBBARD,Midwest,8C,"Non-MSA counties from 10,000 thru 24,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,0,0,0,
2019,MN0300000,Isanti,,County,MN,Minnesota,West North Central,ISANTI,Midwest,9C,"MSA counties from 10,000 thru 24,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,0,1,0,
2019,MN0310000,Itasca,,County,MN,Minnesota,West North Central,ITASCA,Midwest,8B,"Non-MSA counties from 25,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,0,0,0,
2019,MN0340100,Willmar,,City,MN,Minnesota,West North Central,KANDIYOHI,Midwest,5,"Cities from 10,000 thru 24,999",HTCSA,Human Trafficking,Commercial Sex Acts,4,0,2,0,
2019,MN0550100,Rochester,,City,MN,Minnesota,West North Central,OLMSTED,Midwest,2,"Cities from 100,000 thru 249,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2019,MN0580000,Pine,,County,MN,Minnesota,West North Central,PINE,Midwest,8B,"Non-MSA counties from 25,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,0,0,0,
2019,MN0600100,Crookston,,City,MN,Minnesota,West North Central,POLK,Midwest,6,"Cities from 2,500 thru 9,999",HTCSA,Human Trafficking,Commercial Sex Acts,2,0,0,0,
2019,MN0620700,North St. Paul,,City,MN,Minnesota,West North Central,RAMSEY,Midwest,5,"Cities from 10,000 thru 24,999",HTCSA,Human Trafficking,Commercial Sex Acts,2,0,0,0,
2019,MN0620800,Roseville,,City,MN,Minnesota,West North Central,RAMSEY,Midwest,4,"Cities from 25,000 thru 49,999",HTCSA,Human Trafficking,Commercial Sex Acts,2,0,2,0,
2019,MN0620900,St. Paul,,City,MN,Minnesota,West North Central,RAMSEY,Midwest,1C,"Cities from 250,000 thru 499,999",HTCSA,Human Trafficking,Commercial Sex Acts,10,0,7,0,
2019,MN0680000,Roseau,,County,MN,Minnesota,West North Central,ROSEAU,Midwest,8C,"Non-MSA counties from 10,000 thru 24,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,0,1,0,
2019,MN0690000,St. Louis,,County,MN,Minnesota,West North Central,ST LOUIS,Midwest,9B,"MSA counties from 25,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2019,MN0690600,Duluth,,City,MN,Minnesota,West North Central,ST LOUIS,Midwest,3,"Cities from 50,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,4,0,3,0,
2019,MN0700300,New Prague,,City,MN,Minnesota,West North Central,"LE SUEUR, SCOTT",Midwest,6,"Cities from 2,500 thru 9,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,0,1,0,
2019,MN0700400,Shakopee,,City,MN,Minnesota,West North Central,SCOTT,Midwest,4,"Cities from 25,000 thru 49,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,0,0,0,
2019,MN0700600,Savage,,City,MN,Minnesota,West North Central,SCOTT,Midwest,4,"Cities from 25,000 thru 49,999",HTCSA,Human Trafficking,Commercial Sex Acts,2,0,1,0,
2019,MN0700900,Prior Lake,,City,MN,Minnesota,West North Central,SCOTT,Midwest,4,"Cities from 25,000 thru 49,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,0,0,0,
2019,MN0730400,St. Cloud,,City,MN,Minnesota,West North Central,"BENTON, SHERBURNE, STEARNS",Midwest,3,"Cities from 50,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,16,0,16,0,
2019,MN0730600,Waite Park,,City,MN,Minnesota,West North Central,STEARNS,Midwest,6,"Cities from 2,500 thru 9,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,0,1,0,
2019,MN0750000,Stevens,,County,MN,Minnesota,West North Central,STEVENS,Midwest,8D,"Non-MSA counties under 10,000",HTCSA,Human Trafficking,Commercial Sex Acts,1,0,1,0,
2019,MN0800100,Wadena,,City,MN,Minnesota,West North Central,"OTTER TAIL, WADENA",Midwest,6,"Cities from 2,500 thru 9,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,1,1,
2019,MNBCA0000,Bureau of Criminal Apprehension,,Other State Agency,MN,Minnesota,West North Central,NOT SPECIFIED,Midwest,7,"Cities under 2,500",HTCSA,Human Trafficking,Commercial Sex Acts,58,0,58,0,
2019,MNDI02300,Upper Sioux Community,,Tribal,MN,Minnesota,West North Central,NOT SPECIFIED,Midwest,7,"Cities under 2,500",HTCSA,Human Trafficking,Commercial Sex Acts,1,0,1,0,
2019,MO0100200,Columbia,,City,MO,Missouri,West North Central,BOONE,Midwest,2,"Cities from 100,000 thru 249,999",HTCSA,Human Trafficking,Commercial Sex Acts,3,,0,0,
2019,MO0110100,St. Joseph,,City,MO,Missouri,West North Central,BUCHANAN,Midwest,3,"Cities from 50,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2019,MO0350700,Senath,,City,MO,Missouri,West North Central,DUNKLIN,Midwest,7,"Cities under 2,500",HTIS,Human Trafficking,Involuntary Servitude,1,0,1,0,
2019,MO0490300,Carthage,,City,MO,Missouri,West North Central,JASPER,Midwest,5,"Cities from 10,000 thru 24,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2019,MO0530000,Laclede,,County,MO,Missouri,West North Central,LACLEDE,Midwest,8C,"Non-MSA counties from 10,000 thru 24,999",HTIS,Human Trafficking,Involuntary Servitude,2,,0,0,
2019,MO0810100,Rolla,,City,MO,Missouri,West North Central,PHELPS,Midwest,5,"Cities from 10,000 thru 24,999",HTIS,Human Trafficking,Involuntary Servitude,1,0,0,0,
2019,MO0950000,St. Louis County Police Department,,County,MO,Missouri,West North Central,ST LOUIS,Midwest,9A,"MSA counties 100,000 or over",HTCSA,Human Trafficking,Commercial Sex Acts,8,0,8,0,
2019,MO0950000,St. Louis County Police Department,,County,MO,Missouri,West North Central,ST LOUIS,Midwest,9A,"MSA counties 100,000 or over",HTIS,Human Trafficking,Involuntary Servitude,1,0,1,0,
2019,MO1010500,Scott City,,City,MO,Missouri,West North Central,SCOTT,Midwest,6,"Cities from 2,500 thru 9,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2019,MOKPD0000,Kansas City,,City,MO,Missouri,West North Central,"CASS, CLAY, JACKSON, PLATTE",Midwest,1C,"Cities from 250,000 thru 499,999",HTCSA,Human Trafficking,Commercial Sex Acts,3,,0,0,
2019,MOKPD0000,Kansas City,,City,MO,Missouri,West North Central,"CASS, CLAY, JACKSON, PLATTE",Midwest,1C,"Cities from 250,000 thru 499,999",HTIS,Human Trafficking,Involuntary Servitude,1,,0,0,
2019,MOMHP0000,Missouri State Highway Patrol,,State Police,MO,Missouri,West North Central,NOT SPECIFIED,Midwest,8E,Non-MSA State Police,HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2019,MOMHP0000,Missouri State Highway Patrol,,State Police,MO,Missouri,West North Central,NOT SPECIFIED,Midwest,8E,Non-MSA State Police,HTIS,Human Trafficking,Involuntary Servitude,4,,4,0,
2019,MOSPD0000,St. Louis,,City,MO,Missouri,West North Central,ST LOUIS CITY,Midwest,1C,"Cities from 250,000 thru 499,999",HTCSA,Human Trafficking,Commercial Sex Acts,2,0,0,0,
2019,MS0170200,Olive Branch,,City,MS,Mississippi,East South Central,DESOTO,South,4,"Cities from 25,000 thru 49,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2019,MS0580000,Pontotoc,,County,MS,Mississippi,East South Central,PONTOTOC,South,8B,"Non-MSA counties from 25,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,2,,1,0,
2019,MT0160100,Bozeman,,City,MT,Montana,Mountain,GALLATIN,West,3,"Cities from 50,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2019,MT0210100,Havre,,City,MT,Montana,Mountain,HILL,West,6,"Cities from 2,500 thru 9,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2019,MT0320100,Missoula,,City,MT,Montana,Mountain,MISSOULA,West,3,"Cities from 50,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2019,MTDI05000,Crow Agency,,Tribal,MT,Montana,Mountain,NOT SPECIFIED,West,7,"Cities under 2,500",HTCSA,Human Trafficking,Commercial Sex Acts,1,0,0,0,
2019,NB0280000,Douglas,,County,NB,Nebraska,West North Central,DOUGLAS,Midwest,9B,"MSA counties from 25,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,3,,1,0,
2019,NC0010100,Burlington,,City,NC,North Carolina,South Atlantic,"ALAMANCE, GUILFORD",South,3,"Cities from 50,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,2,,0,0,
2019,NC0010100,Burlington,,City,NC,North Carolina,South Atlantic,"ALAMANCE, GUILFORD",South,3,"Cities from 50,000 thru 99,999",HTIS,Human Trafficking,Involuntary Servitude,2,,0,0,
2019,NC0010300,Graham,,City,NC,North Carolina,South Atlantic,ALAMANCE,South,5,"Cities from 10,000 thru 24,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2019,NC0010300,Graham,,City,NC,North Carolina,South Atlantic,ALAMANCE,South,5,"Cities from 10,000 thru 24,999",HTIS,Human Trafficking,Involuntary Servitude,1,,0,0,
2019,NC0180000,Catawba,,County,NC,North Carolina,South Atlantic,CATAWBA,South,9B,"MSA counties from 25,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,4,,0,0,
2019,NC0230000,Cleveland,,County,NC,North Carolina,South Atlantic,CLEVELAND,South,8B,"Non-MSA counties from 25,000 thru 99,999",HTIS,Human Trafficking,Involuntary Servitude,1,,0,0,
2019,NC0260000,Cumberland,,County,NC,North Carolina,South Atlantic,CUMBERLAND,South,9B,"MSA counties from 25,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,9,,5,0,
2019,NC0260000,Cumberland,,County,NC,North Carolina,South Atlantic,CUMBERLAND,South,9B,"MSA counties from 25,000 thru 99,999",HTIS,Human Trafficking,Involuntary Servitude,2,,2,0,
2019,NC0260100,Fayetteville,,City,NC,North Carolina,South Atlantic,CUMBERLAND,South,2,"Cities from 100,000 thru 249,999",HTCSA,Human Trafficking,Commercial Sex Acts,3,,0,0,
2019,NC0260100,Fayetteville,,City,NC,North Carolina,South Atlantic,CUMBERLAND,South,2,"Cities from 100,000 thru 249,999",HTIS,Human Trafficking,Involuntary Servitude,3,,1,0,
2019,NC0320100,Durham,,City,NC,North Carolina,South Atlantic,"DURHAM, ORANGE",South,1C,"Cities from 250,000 thru 499,999",HTIS,Human Trafficking,Involuntary Servitude,1,,0,0,
2019,NC0340200,Winston-Salem,,City,NC,North Carolina,South Atlantic,FORSYTH,South,2,"Cities from 100,000 thru 249,999",HTCSA,Human Trafficking,Commercial Sex Acts,2,,1,0,
2019,NC0360500,Gaston County Police Department,,County,NC,North Carolina,South Atlantic,GASTON,South,9B,"MSA counties from 25,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2019,NC0360600,Gastonia,,City,NC,North Carolina,South Atlantic,GASTON,South,3,"Cities from 50,000 thru 99,999",HTIS,Human Trafficking,Involuntary Servitude,1,,1,0,
2019,NC0380000,Graham,,County,NC,North Carolina,South Atlantic,GRAHAM,South,8D,"Non-MSA counties under 10,000",HTIS,Human Trafficking,Involuntary Servitude,1,,0,0,
2019,NC0390100,Oxford,,City,NC,North Carolina,South Atlantic,GRANVILLE,South,6,"Cities from 2,500 thru 9,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2019,NC0410000,Guilford,,County,NC,North Carolina,South Atlantic,GUILFORD,South,9A,"MSA counties 100,000 or over",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2019,NC0410300,High Point,,City,NC,North Carolina,South Atlantic,"DAVIDSON, FORSYTH, GUILFORD, RANDOLPH",South,2,"Cities from 100,000 thru 249,999",HTCSA,Human Trafficking,Commercial Sex Acts,4,,0,0,
2019,NC0440000,Haywood,,County,NC,North Carolina,South Atlantic,HAYWOOD,South,9B,"MSA counties from 25,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,4,,0,0,
2019,NC0500000,Jackson,,County,NC,North Carolina,South Atlantic,JACKSON,South,8B,"Non-MSA counties from 25,000 thru 99,999",HTIS,Human Trafficking,Involuntary Servitude,1,,0,0,
2019,NC0510000,Johnston,,County,NC,North Carolina,South Atlantic,JOHNSTON,South,9A,"MSA counties 100,000 or over",HTIS,Human Trafficking,Involuntary Servitude,1,,0,0,
2019,NC0510300,Clayton,,City,NC,North Carolina,South Atlantic,JOHNSTON,South,5,"Cities from 10,000 thru 24,999",HTCSA,Human Trafficking,Commercial Sex Acts,4,,3,0,
2019,NC0600100,Charlotte-Mecklenburg,,City,NC,North Carolina,South Atlantic,MECKLENBURG,South,1B,"Cities from 500,000 thru 999,999",HTCSA,Human Trafficking,Commercial Sex Acts,3,,2,0,
2019,NC0600100,Charlotte-Mecklenburg,,City,NC,North Carolina,South Atlantic,MECKLENBURG,South,1B,"Cities from 500,000 thru 999,999",HTIS,Human Trafficking,Involuntary Servitude,12,,5,0,
2019,NC0600300,Pineville,,City,NC,North Carolina,South Atlantic,MECKLENBURG,South,6,"Cities from 2,500 thru 9,999",HTIS,Human Trafficking,Involuntary Servitude,2,,0,0,
2019,NC0620400,Mount Gilead,,City,NC,North Carolina,South Atlantic,MONTGOMERY,South,7,"Cities under 2,500",HTIS,Human Trafficking,Involuntary Servitude,1,,0,0,
2019,NC0650000,New Hanover,,County,NC,North Carolina,South Atlantic,NEW HANOVER,South,9A,"MSA counties 100,000 or over",HTCSA,Human Trafficking,Commercial Sex Acts,1,,1,0,
2019,NC0650200,Wilmington,,City,NC,North Carolina,South Atlantic,NEW HANOVER,South,2,"Cities from 100,000 thru 249,999",HTIS,Human Trafficking,Involuntary Servitude,1,,0,0,
2019,NC0740300,Greenville,,City,NC,North Carolina,South Atlantic,PITT,South,3,"Cities from 50,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2019,NC0830000,Scotland,,County,NC,North Carolina,South Atlantic,SCOTLAND,South,8C,"Non-MSA counties from 10,000 thru 24,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,1,0,
2019,ND0090200,Fargo,,City,ND,North Dakota,West North Central,CASS,Midwest,2,"Cities from 100,000 thru 249,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2019,ND0180000,Grand Forks,,County,ND,North Dakota,West North Central,GRAND FORKS,Midwest,9C,"MSA counties from 10,000 thru 24,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2019,ND0180100,Grand Forks,,City,ND,North Dakota,West North Central,GRAND FORKS,Midwest,3,"Cities from 50,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2019,ND0510000,Ward,,County,ND,North Dakota,West North Central,WARD,Midwest,8C,"Non-MSA counties from 10,000 thru 24,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2019,NH0064600,Nashua,,City,NH,New Hampshire,New England,HILLSBOROUGH,Northeast,3,"Cities from 50,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2019,NH0092000,Rochester,,City,NH,New Hampshire,New England,STRAFFORD,Northeast,4,"Cities from 25,000 thru 49,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2019,NJ0011200,"Hamilton Township, Atlantic County",,City,NJ,New Jersey,Middle Atlantic,ATLANTIC,Northeast,4,"Cities from 25,000 thru 49,999",HTIS,Human Trafficking,Involuntary Servitude,1,0,1,0,
2019,NJ0120700,Highland Park,,City,NJ,New Jersey,Middle Atlantic,MIDDLESEX,Northeast,5,"Cities from 10,000 thru 24,999",HTIS,Human Trafficking,Involuntary Servitude,1,0,1,0,
2019,NJNPD0000,Newark,,City,NJ,New Jersey,Middle Atlantic,ESSEX,Northeast,1C,"Cities from 250,000 thru 499,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,0,0,0,
2019,NJNYPOA00,Port Authority of New York and New Jersey,,Other State Agency,NJ,New Jersey,Middle Atlantic,NOT SPECIFIED,Northeast,7,"Cities under 2,500",HTCSA,Human Trafficking,Commercial Sex Acts,1,0,0,0,
2019,NM0010000,Bernalillo,,County,NM,New Mexico,Mountain,BERNALILLO,West,9A,"MSA counties 100,000 or over",HTCSA,Human Trafficking,Commercial Sex Acts,2,,0,0,
2019,NM0010100,Albuquerque,,City,NM,New Mexico,Mountain,BERNALILLO,West,1B,"Cities from 500,000 thru 999,999",HTCSA,Human Trafficking,Commercial Sex Acts,3,,0,0,
2019,NM0010100,Albuquerque,,City,NM,New Mexico,Mountain,BERNALILLO,West,1B,"Cities from 500,000 thru 999,999",HTIS,Human Trafficking,Involuntary Servitude,3,,1,0,
2019,NV0020100,Las Vegas Metropolitan Police Department,,City,NV,Nevada,Mountain,CLARK,West,1A,"Cities 1,000,000 or over",HTCSA,Human Trafficking,Commercial Sex Acts,162,0,56,0,
